Id,Label,type,date,season,formats,medium,location,coverage,logo,teamsize,NodeType
nationals-france-2000,Nationals France 2000,Nationals - France,"April 29-May 1, 2000",,Standard;Booster Draft,Tabletop,"Paris, France",https://web.archive.org/web/20010212020504/http://www.wizards.com/International/europe/nationals00.results.fr.asp,,1,Event
grand-prix-nagoya-2000,Grand Prix Nagoya 2000,Grand Prix,"April 22-23, 2000",,Team Sealed;Team Rochester,Tabletop,"Nagoya, Japan",http://web.archive.org/web/20010407015414/http://www.wizards.com/sideboard/event.asp?event=GPNAGOYA00,,3,Event
nationals-iceland-2000,Nationals Iceland 2000,Nationals - Iceland,"April 22-23, 2000",,Standard;? Draft,Tabletop,"Reykjavik, Iceland",https://web.archive.org/web/20001028134448/http://www.wizards.com/international/europe/nationals00.results.ice.asp,,1,Event
pro-tour-new-york-2000,Pro Tour New York,Pro Tour,"April 14-16, 2000",,Block Constructed,Tabletop,"New York, New York, United States",https://web.archive.org/web/20000603225133/http://www.wizards.com/sideboard/event.asp?event=PTNY00,,1,Event
team-challenge-new-york-2000,Team Challenge New York,Team Challenge,"April 14-16, 2000",,Team Rochester Draft,Tabletop,"New York City, New York, United States",https://magic.wizards.com/en/events/coverage/ptny9900,,3,Event
womens-invitational-2000,Women's Invitational 2000,Women's Invitational,"April 12, 2000",,Constructed;Booster Draft,Tabletop,"New York, New York, United States",https://www.leslie-turek.com/NYPT/NYPT.html,,1,Event
grand-prix-frankfurt-2000,Grand Prix Frankfurt 2000,Grand Prix,"April 8-9, 2000",,Team Sealed;Team Rochester,Tabletop,"Frankfurt, Germany",http://web.archive.org/web/20000824074811/http://www.wizards.com:80/international/sideboard/gpfrankfurt00/coverage.asp,,3,Event
grand-prix-kuala-lumpur-2000,Grand Prix Kuala Lumpur 2000,Grand Prix,"March 4-5, 2000",,Extended,Tabletop,"Kuala Lumpur, Malaysia",https://magic.wizards.com/en/events/coverage/gpkl00,,1,Event
invitational-kuala-lumpur-2000,Magic Invitational 2000,Invitational,"March 2-5, 2000",,Standard;Vintage;Refined Extended;Duplicate Sealed;Draft,Tabletop,"Kuala Lumpur, Malaysia",http://magic.wizards.com/en/events/coverage/invitational00,,1,Event
grand-prix-cannes-2000,Grand Prix Cannes 2000,Grand Prix,"February 26-27, 2000",,Team Sealed;Team Rochester,Tabletop,"Cannes, France",http://web.archive.org/web/20001005054522/http://www.wizards.com:80/international/Sideboard/gpcannes00/coverage.asp,,3,Event
grand-prix-philadelphia-2000,Grand Prix Philadelphia 2000,Grand Prix,"February 19-20, 2000",,Extended,Tabletop,"Philadelphia, Pennsylvania, United States",http://web.archive.org/web/20050906120004/http://www.wizards.com/sideboard/article.asp?x=GPPHIL00/welcome,,1,Event
grand-prix-taipei-2000,Grand Prix Taipei 2000,Grand Prix,"February 12-13, 2000",,Extended,Tabletop,"Taipei, Taiwan",http://web.archive.org/web/20010410004749/http://www.wizards.com:80/sideboard/article.asp?x=GPTAIPEI00/welcome,,1,Event
pro-tour-los-angeles-2000,Pro Tour Los Angeles,Pro Tour,"February 4-6, 2000",,Draft,Tabletop,"Los Angeles, California, United States",https://web.archive.org/web/20000303030704/http://www.wizards.com/sideboard/eventarticle.asp?event=PTLA00&name=welcome,,1,Event
grand-prix-madrid-2000,Grand Prix Madrid 2000,Grand Prix,"January 29-30, 2000",,Extended,Tabletop,"Madrid, Spain",http://web.archive.org/web/20000824074803/http://www.wizards.com:80/international/sideboard/gpmadrid00/coverage.asp,,1,Event
grand-prix-seattle-2000,Grand Prix Seattle 2000,Grand Prix,"January 15-16, 2000",,Extended,Tabletop,"Seattle, Washington, United States",https://magic.wizards.com/en/events/coverage/gpsea00,,1,Event
nationals-argentina-2000,Nationals Argentina 2000,Nationals - Argentina,"January 1-August 31, 2000",,Standard;? Draft,Tabletop,Argentina,,,1,Event
nationals-brazil-2000,Nationals Brazil 2000,Nationals - Brazil,"January 1-August 31, 2000",,Standard;? Draft,Tabletop,Brazil,,,1,Event
nationals-chile-2000,Nationals Chile 2000,Nationals - Chile,"January 1-December 31, 2000",,unknown,Tabletop,"Santiago de Chile, Chile",,,1,Event
nationals-china-2000,Nationals China 2000,Nationals - China,"January 1-September 30, 2000",,Standard;? Draft,Tabletop,China,https://web.archive.org/web/20010722060717/http://www.wizards.com/Sideboard/article.asp?sb20000517a,,1,Event
nationals-indonesia-2000,Nationals Indonesia 2000,Nationals - Indonesia,"January 1-August 31, 2000",,Standard;? Draft,Tabletop,Indonesia,,,1,Event
nationals-mexico-2000,Nationals Mexico 2000,Nationals - Mexico,"January 1-August 31, 2000",,Standard;? Draft,Tabletop,Mexico,,,1,Event
nationals-new-zealand-2000,Nationals New Zealand 2000,Nationals - New Zealand,"January 1-August 1, 2000",,Standard;Booster Draft,Tabletop,New Zealand,https://web.archive.org/web/20001018065600/http://www.gameon.net.nz/top8.html,,1,Event
nationals-peru-2000,Nationals Peru 2000,Nationals - Peru,"January 1-August 31, 2000",,unknown,Tabletop,Peru,,,1,Event
nationals-philippines-2000,Nationals Philippines 2000,Nationals - Philippines,"January 1-August 31, 2000",,Standard;? Draft,Tabletop,Philippines,,,1,Event
nationals-singapore-2000,Nationals Singapore 2000,Nationals - Singapore,"January 1-August 31, 2000",,unknown,Tabletop,"Singapore, Singapore",,,1,Event
nationals-south-africa-2000,Nationals South Africa 2000,Nationals - South Africa,"January 1-July 2, 2000",,Standard;? Draft,Tabletop,"Johannesburg, South Africa",https://web.archive.org/web/20000902230409/http://www.wizards.com/international/europe/nationals.results.southafrica.asp,,1,Event
nationals-south-korea-2000,Nationals South Korea 2000,Nationals - South Korea,"January 1-August 31, 2000",,Standard;? Draft,Tabletop,South Korea,,,1,Event
nationals-taiwan-2000,Nationals Taiwan 2000,Nationals - Taiwan,"January 1-August 31, 2000",,unknown,Tabletop,Taiwan,,,1,Event
nationals-uruguay-2000,Nationals Uruguay 2000,Nationals - Uruguay,"January 1-August 31, 2000",,unknown,Tabletop,Uruguay,,,1,Event
nationals-venezuela-2000,Nationals Venezuela 2000,Nationals - Venezuela,"January 1-August 31, 2000",,unknown,Tabletop,Venezuela,,,1,Event
grand-prix-manila-1999,Grand Prix Manila 1999,Grand Prix,"December 4-5, 1999",,Sealed Deck;Booster Draft,Tabletop,"Manila, Philippines",http://web.archive.org/web/20050827072220/http://www.wizards.com/sideboard/article.asp?x=GPMANILA99/welcome,,1,Event
pro-tour-chicago-1999,Pro Tour Chicago,Pro Tour,"December 3-5, 1999",,Extended,Tabletop,"Chicago, Illinois, United States",https://web.archive.org/web/20000604182240/http://www.wizards.com:80/sideboard/eventarticle.asp?event=PTCHICAGO99&name=welcome,,1,Event
grand-prix-tours-1999,Grand Prix Tours 1999,Grand Prix,"November 27-28, 1999",,Sealed Deck;Booster Draft,Tabletop,"Tours, France",http://web.archive.org/web/20000824074759/http://www.wizards.com:80/international/sideboard/gptours99/coverage.asp,,1,Event
grand-prix-san-diego-1999,Grand Prix San Diego 1999,Grand Prix,"November 20-21, 1999",,Sealed Deck;Booster Draft,Tabletop,"San Diego, California, United States",https://magic.wizards.com/en/events/coverage/gpsd99,,1,Event
grand-prix-milan-1999,Grand Prix Milan 1999,Grand Prix,"November 6-7, 1999",,Block Constructed,Tabletop,"Milan, Italy",http://web.archive.org/web/20000612184829/http://www.wizards.com/International/sideboard/gpmilan99/gpmilan.coverage.asp,,1,Event
grand-prix-sao-paulo-1999,Grand Prix Sao Paulo 1999,Grand Prix,"November 6-7, 1999",,Sealed Deck;Booster Draft,Tabletop,"Sao Paulo, Brazil",https://magic.wizards.com/en/events/coverage/gpsp00,,1,Event
grand-prix-kyushu-1999,Grand Prix Kyushu 1999,Grand Prix,"October 30-31, 1999",,Block Constructed,Tabletop,"Kyushu, Japan",https://magic.wizards.com/en/events/coverage/gpkyu99,,1,Event
pro-tour-london-1999,Pro Tour London,Pro Tour,"October 15-17, 1999",,Draft,Tabletop,"London, United Kingdom",https://web.archive.org/web/20000618095835/http://www.wizards.com/international/sideboard/ptlondon99/ptlondon.coverage.asp,,1,Event
grand-prix-lisbon-1999,Grand Prix Lisbon 1999,Grand Prix,"September 25-26, 1999",,Block Constructed,Tabletop,"Lisbon, Portugal",http://web.archive.org/web/20000709175954/http://www.wizards.com:80/international/sideboard/article.asp?issue=esb15&language=english&name=gp_lisbon_general_recap,,1,Event
grand-prix-memphis-1999,Grand Prix Memphis 1999,Grand Prix,"September 18-19, 1999",,Block Constructed,Tabletop,"Memphis, Tennessee, United States",https://magic.wizards.com/en/events/coverage/gpmem99,,1,Event
grand-prix-tohoku-1999,Grand Prix Tohoku 1999,Grand Prix,"September 11-12, 1999",,Sealed Deck;Booster Draft,Tabletop,"Tohoku, Japan",https://magic.wizards.com/en/events/coverage/gptoh99,,1,Event
pro-tour-washington-d-c---team--1999,Pro Tour Washington D.C. (Team),Pro Tour,"September 3-5, 1999",,Team Sealed;Team Rochester Draft,Tabletop,"Washington D.C., United States",https://web.archive.org/web/20010410010718/http://www.wizards.com/sideboard/article.asp?x=PTDC9900/welcome,,3,Event
world-championships-1999,1999 World Championships,Pro Tour,"August 4-8, 1999",1998-99,Standard;Rochester Draft;Extended,Tabletop,"Yokohama, Japan",https://web.archive.org/web/20011103002131/http://www.wizards.com/sideboard/articleprint.asp?x=WORLDS99/welcome,,1,Event
world-championships-teams-1999,1999 World Championships - Team Competition,World Championships,"August 4-8, 1999",,Team Sealed;Standard,Tabletop,"Yokohama, Japan",http://www.wizards.com/sideboard/articleprint.asp?x=WORLDS99/welcome,,4,Event
european-championship-1999,European Championship 1999,European Championship,"July 9-11, 1999",,Standard;Booster Draft,Tabletop,"Berlin, Germany",https://web.archive.org/web/20000307041731/http://www.wizards.com/sideboard/article.asp?sb19990711a,,1,Event
asia-pacific-championship-1999,Asia Pacific Championship 1999,Asia Pacific Championship,"July 2-4, 1999",,Standard;Booster Draft,Tabletop,"Singapore, Singapore",,,1,Event
nationals-united-states-1999,Nationals United States 1999,Nationals - United States,"July 2-4, 1999",,Standard;Rochester Draft,Tabletop,"Columbus, Ohio, United States",https://magic.wizards.com/en/articles/archive/event-coverage/us-nationals-1999-reports-2015-12-18,,1,Event
grand-prix-washington-d-c-1999,Grand Prix Washington D.C. 1999,Grand Prix,"June 19-20, 1999",1998-99,Sealed Deck;Booster Draft,Tabletop,"Washington D.C., United States",https://magic.wizards.com/en/events/coverage/gpdc99,,1,Event
nationals-malaysia-1999,Nationals Malaysia 1999,Nationals - Malaysia,"June 19-20, 1999",,Standard;? Draft,Tabletop,"Kuala Lumpur, Malaysia",https://web.archive.org/web/20000610140736/http://www.thedojo.com/t991/t2.990624yho.shtml,,1,Event
nationals-iceland-1999,Nationals Iceland 1999,Nationals - Iceland,"June 12-13, 1999",,unknown,Tabletop,Iceland,https://web.archive.org/web/20000817214635/http://www.wizards.com/international/europe/nationals.results.iceland.asp,,1,Event
nationals-japan-1999,Nationals Japan 1999,Nationals - Japan,"June 12-13, 1999",,Standard;Rochester Draft,Tabletop,"Tokyo, Japan",https://web.archive.org/web/20010221171619/http://www.thedojo.com/t991/t2.990615rfo.shtml,,1,Event
nationals-netherlands-1999,Nationals Netherlands 1999,Nationals - Netherlands,"June 12-13, 1999",,Standard;Rochester Draft,Tabletop,"Delft, Netherlands",https://web.archive.org/web/20001010034806/http://www.thedojo.com:80/t991/t2.990616bro.shtml,,1,Event
nationals-russia-1999,Nationals Russia 1999,Nationals - Russia,"June 12, 1999",,unknown,Tabletop,"Moscow, Russia",https://web.archive.org/web/20010204093700/http://www.wizards.com/international/europe/nationals.results.russia.asp,,1,Event
nationals-singapore-1999,Nationals Singapore 1999,Nationals - Singapore,"June 12-13, 1999",,Standard;Rochester Draft,Tabletop,"Singapore, Singapore",,,1,Event
nationals-switzerland-1999,Nationals Switzerland 1999,Nationals - Switzerland,"June 12-13, 1999",,unknown,Tabletop,"Zurich, Switzerland",https://web.archive.org/web/20000902230512/http://www.wizards.com/international/europe/nationals.results.switzerland.asp,,1,Event
nationals-czech-republic-1999,Nationals Czech Republic 1999,Nationals - Czech Republic,"June 11-13, 1999",,unknown,Tabletop,"Prague, Czech Republic",https://web.archive.org/web/20000902225739/http://www.wizards.com/international/europe/nationals.results.croatia.asp,,1,Event
nationals-germany-1999,Nationals Germany 1999,Nationals - Germany,"June 11-13, 1999",,Standard;Rochester Draft,Tabletop,"Dietzenbach, Germany",https://web.archive.org/web/20001021054051/http://www.thedojo.com/t991/t2.990618cer.shtml,,1,Event
nationals-croatia-1999,Nationals Croatia 1999,Nationals - Croatia,"June 6, 1999",,unknown,Tabletop,"Zagreb, Croatia",https://web.archive.org/web/20000902225739/http://www.wizards.com/international/europe/nationals.results.croatia.asp,,1,Event
nationals-luxembourg-1999,Nationals Luxembourg 1999,Nationals - Luxembourg,"June 6, 1999",,unknown,Tabletop,"Tetange, Luxembourg",https://web.archive.org/web/20000902230122/http://www.wizards.com/international/europe/nationals.results.luxembourg.asp,,1,Event
nationals-spain-1999,Nationals Spain 1999,Nationals - Spain,"June 6, 1999",,unknown,Tabletop,"Madrid, Spain",https://web.archive.org/web/20010204093100/http://www.wizards.com/international/europe/nationals.results.spain.asp,,1,Event
nationals-austria-1999,Nationals Austria 1999,Nationals - Austria,"June 5-6, 1999",,Standard;Rochester Draft,Tabletop,"Vienna, Austria",,,1,Event
nationals-france-1999,Nationals France 1999,Nationals - France,"June 5-6, 1999",,Standard;Rochester Draft,Tabletop,"Dijon, France",https://web.archive.org/web/20010827144601/http://www.wizards.com/International/sideboard/IntFrenchEuroSideboard.asp,,1,Event
nationals-ireland-1999,Nationals Ireland 1999,Nationals - Ireland,"June 5-6, 1999",,Standard;Rochester Draft,Tabletop,"Dublin, Ireland",,,1,Event
nationals-italy-1999,Nationals Italy 1999,Nationals - Italy,"June 5-6, 1999",,Standard;Rochester Draft,Tabletop,"Bologna, Italy",https://web.archive.org/web/20000825223535/http://www.thedojo.com/t983/reg.980610asa.txt,,1,Event
nationals-portugal-1999,Nationals Portugal 1999,Nationals - Portugal,"June 5-6, 1999",,unknown,Tabletop,"Lisbon, Portugal",https://web.archive.org/web/20000902230343/http://www.wizards.com/international/europe/nationals.results.portugal.asp,,1,Event
nationals-slovenia-1999,Nationals Slovenia 1999,Nationals - Slovenia,"June 5-6, 1999",,unknown,Tabletop,"Ljubljana, Slovenia",https://web.archive.org/web/20010213210312/http://www.wizards.com/international/europe/nationals.results.slovenia.asp,,1,Event
nationals-south-africa-1999,Nationals South Africa 1999,Nationals - South Africa,"June 5-6, 1999",,unknown,Tabletop,"Johannesburg, South Africa",https://web.archive.org/web/20000902230409/http://www.wizards.com/international/europe/nationals.results.southafrica.asp,,1,Event
junior-super-series-14-and-under-1999,Junior Super Series 14 and under 1999,Junior Super Series,"June 2, 1999",,Standard,Tabletop,unknown,https://web.archive.org/web/20040409170252/http://www.wizards.com/sideboard/article.asp?x=JSS99/welcome,,1,Event
junior-super-series-15---17-1999,Junior Super Series 15-17 1999,Junior Super Series,"June 2, 1999",,Standard,Tabletop,unknown,https://web.archive.org/web/20040409170252/http://www.wizards.com/sideboard/article.asp?x=JSS99/welcome,,1,Event
nationals-united-kingdom-1999,Nationals United Kingdom 1999,Nationals - United Kingdom,"May 30-31, 1999",,Standard;Rochester Draft,Tabletop,"Birmingham, United Kingdom",,,1,Event
nationals-finland-1999,Nationals Finland 1999,Nationals - Finland,"May 29-30, 1999",,Standard;Rochester Draft,Tabletop,"Espoo, Finland",,,1,Event
nationals-belgium-1999,Nationals Belgium 1999,Nationals - Belgium,"May 22-24, 1999",,Standard;Rochester Draft,Tabletop,"Brussels, Belgium",,,1,Event
nationals-norway-1999,Nationals Norway 1999,Nationals - Norway,"May 22-23, 1999",,Standard;? Draft,Tabletop,"Oslo, Norway",https://web.archive.org/web/20010228032256/http://www.thedojo.com/t991/t8.990525rho.shtml,,1,Event
nationals-poland-1999,Nationals Poland 1999,Nationals - Poland,"May 22-23, 1999",,unknown,Tabletop,"Warsaw, Poland",https://web.archive.org/web/20010304052257/http://www.wizards.com/International/europe/nationals.results.poland.asp,,1,Event
nationals-sweden-1999,Nationals Sweden 1999,Nationals - Sweden,"May 22-24, 1999",,Standard;Rochester Draft,Tabletop,"Linkoping, Sweden",https://web.archive.org/web/20001009075112/http://www.thedojo.com:80/t991/t2.990607mjo.shtml,,1,Event
grand-prix-amsterdam-1999,Grand Prix Amsterdam 1999,Grand Prix,"May 15-16, 1999",1998-99,Sealed Deck;Booster Draft,Tabletop,"Amsterdam, Netherlands",https://magic.wizards.com/en/events/coverage/gpams99,,1,Event
nationals-denmark-1999,Nationals Denmark 1999,Nationals - Denmark,"May 15-16, 1999",,Standard;Rochester Draft,Tabletop,"Roskilde, Denmark",https://www.danskmagic.com/artiklar/index.php?ID=654&user=27433,,1,Event
nationals-greece-1999,Nationals Greece 1999,Nationals - Greece,"May 15-16, 1999",,Standard;Rochester Draft,Tabletop,"Athens, Greece",https://web.archive.org/web/20010228043637/http://www.thedojo.com/t991/t8.990521jpa.shtml,,1,Event
nationals-hungary-1999,Nationals Hungary 1999,Nationals - Hungary,"May 15-16, 1999",,unknown,Tabletop,"Budapest, Hungary",https://web.archive.org/web/20000902230019/http://www.wizards.com/international/europe/nationals.results.hungary.asp,,1,Event
